configuration_id,feature,mean_coefficient,std_coefficient,mean_absolute_coefficient,min_coefficient,max_coefficient,positive_fold_count,negative_fold_count,zero_fold_count,sign_consistency,selection_frequency,stability_ratio
LR-SELECTED-ROC,var_34,-0.18382763266563415,0.004378960495253343,0.18382763266563415,-0.18946895003318787,-0.17975176870822906,0,5,0,1.0,1.0,41.97974219335577
LR-SELECTED-ROC,var_35,0.12098609805107116,0.0046445716836652304,0.12098609805107116,0.11475089937448502,0.12764111161231995,5,0,0,1.0,1.0,26.04892469989613
LR-SELECTED-ROC,var_36,-0.12574545294046402,0.004660444641369142,0.12574545294046402,-0.13375046849250793,-0.12038970738649368,0,5,0,1.0,1.0,26.981428300694635
LR-SELECTED-ROC,var_37,0.030281876400113105,0.00580596593589807,0.030281876400113105,0.021954573690891266,0.03793896362185478,5,0,0,1.0,1.0,5.215648306318892
LR-SELECTED-ROC,var_38,0.011584016866981984,0.0008664246973405392,0.011584016866981984,0.010735293850302696,0.013134105131030083,5,0,0,1.0,1.0,13.369906124024114
LR-SELECTED-ROC,var_39,-0.02119179777801037,0.004217913937394032,0.02119179777801037,-0.029377760365605354,-0.017269080504775047,0,5,0,1.0,1.0,5.024236646967305
LR-SELECTED-ROC,var_40,0.16670309901237487,0.005695215040477566,0.16670309901237487,0.15930691361427307,0.17268873751163483,5,0,0,1.0,1.0,29.270729520757424
LR-SELECTED-ROC,var_41,-0.0006742663448676467,0.005509909672219103,0.004783487156964838,-0.009319423697888851,0.006367596331983805,3,2,0,0.6,1.0,0.12237339357254115
LR-SELECTED-ROC,var_42,-0.03048611246049404,0.006460246666094544,0.03048611246049404,-0.0374225452542305,-0.01898416131734848,0,5,0,1.0,1.0,4.719032265516104
LR-SELECTED-ROC,var_43,-0.09490013420581818,0.003138449301555134,0.09490013420581818,-0.0996493548154831,-0.09107870608568192,0,5,0,1.0,1.0,30.23790575772165
LR-SELECTED-ROC,var_44,-0.16464603543281556,0.0034386630008743746,0.16464603543281556,-0.1694803088903427,-0.16081103682518005,0,5,0,1.0,1.0,47.880829087043175
LR-SELECTED-ROC,var_45,-0.07448487877845764,0.004630673597262164,0.07448487877845764,-0.07964221388101578,-0.06780672073364258,0,5,0,1.0,1.0,16.08510667270793
LR-SELECTED-ROC,var_46,0.012973152752965688,0.005686543959030571,0.012973152752965688,0.004990869667381048,0.019857801496982574,5,0,0,1.0,1.0,2.2813773790252765
LR-SELECTED-ROC,var_47,0.03272043243050575,0.003060764913824484,0.03272043243050575,0.027347393333911896,0.03618815913796425,5,0,0,1.0,1.0,10.69027950585678
LR-SELECTED-ROC,var_48,0.10284401476383209,0.004834465768120302,0.10284401476383209,0.09750375896692276,0.11194726824760437,5,0,0,1.0,1.0,21.273087802587614
LR-SELECTED-ROC,var_49,0.09930928349494934,0.006049193360019899,0.09930928349494934,0.08819930255413055,0.10639561712741852,5,0,0,1.0,1.0,16.416946456249338
LR-SELECTED-ROC,var_50,-0.04650612697005272,0.003865887208893435,0.04650612697005272,-0.05148185417056084,-0.04265649616718292,0,5,0,1.0,1.0,12.02987165871347
LR-SELECTED-ROC,var_51,0.06632630228996277,0.0015760876458376053,0.06632630228996277,0.0636739581823349,0.06826060265302658,5,0,0,1.0,1.0,42.08287684071312
LR-SELECTED-ROC,var_52,0.08899909108877183,0.0048582482283981215,0.08899909108877183,0.0808919370174408,0.0960046723484993,5,0,0,1.0,1.0,18.31917327083817
LR-SELECTED-ROC,var_53,0.20991427302360535,0.004301074455660273,0.20991427302360535,0.20164820551872253,0.2137075811624527,5,0,0,1.0,1.0,48.80507770502425
LR-SELECTED-ROC,var_54,-0.05343292877078056,0.004345383593919771,0.05343292877078056,-0.05881017819046974,-0.04751692712306976,0,5,0,1.0,1.0,12.296481453454017
LR-SELECTED-ROC,var_55,0.053034288436174394,0.005198411032573341,0.053034288436174394,0.0458429679274559,0.061565037816762924,5,0,0,1.0,1.0,10.20201906002782
LR-SELECTED-ROC,var_56,-0.10442091971635818,0.0033378403614675637,0.10442091971635818,-0.10855840891599655,-0.10023424029350281,0,5,0,1.0,1.0,31.2839765861181
LR-SELECTED-ROC,var_57,-0.05373983085155487,0.008286308478900982,0.05373983085155487,-0.06987057626247406,-0.04747363179922104,0,5,0,1.0,1.0,6.485376568877264
LR-SELECTED-ROC,var_58,-0.08177974224090576,0.004816440180681725,0.08177974224090576,-0.0900312215089798,-0.07570969313383102,0,5,0,1.0,1.0,16.979291587366248
LR-SELECTED-ROC,var_59,-0.0350298210978508,0.004654740653541818,0.0350298210978508,-0.04091844707727432,-0.028759494423866272,0,5,0,1.0,1.0,7.525622522319207
LR-SELECTED-ROC,var_60,0.030942879617214203,0.002088048666832133,0.030942879617214203,0.028543749824166298,0.033953215926885605,5,0,0,1.0,1.0,14.819041389564768
LR-SELECTED-ROC,var_61,0.03061171919107437,0.006590948862007609,0.03061171919107437,0.02455754019320011,0.042250290513038635,5,0,0,1.0,1.0,4.64450867879272
LR-SELECTED-ROC,var_62,0.05386373102664947,0.0059966516824328745,0.05386373102664947,0.047922052443027496,0.06526760756969452,5,0,0,1.0,1.0,8.98230110387113
LR-SELECTED-ROC,var_63,-0.05351946279406548,0.0073051816750082585,0.05351946279406548,-0.06524527817964554,-0.04290619120001793,0,5,0,1.0,1.0,7.326232963809671
LR-SELECTED-ROC,var_64,-0.04893144443631172,0.006158994750012378,0.04893144443631172,-0.060441747307777405,-0.04270057752728462,0,5,0,1.0,1.0,7.944712801746035
LR-SELECTED-ROC,var_65,0.04108162969350815,0.004988423510045457,0.04108162969350815,0.03364861384034157,0.046746235340833664,5,0,0,1.0,1.0,8.235393328328685
LR-SELECTED-ROC,var_66,0.0697420135140419,0.002239943731082228,0.0697420135140419,0.06582079827785492,0.0721229612827301,5,0,0,1.0,1.0,31.135609589772667
LR-SELECTED-ROC,var_67,0.14807870984077454,0.005399418087310293,0.14807870984077454,0.14121828973293304,0.15601028501987457,5,0,0,1.0,1.0,27.42493865936829
LR-SELECTED-ROC,var_68,-0.040966146439313886,0.004873833076864402,0.040966146439313886,-0.04701756313443184,-0.03238002583384514,0,5,0,1.0,1.0,8.405324062856034
LR-SELECTED-ROC,var_69,0.01854070369154215,0.0036932036815200066,0.01854070369154215,0.013117724098265171,0.024605637416243553,5,0,0,1.0,1.0,5.020222357167764
LR-SELECTED-ROC,var_70,0.09455386400222779,0.005883136915517309,0.09455386400222779,0.08823514729738235,0.10399025678634644,5,0,0,1.0,1.0,16.072014872342983
LR-SELECTED-ROC,var_71,0.1090969666838646,0.0031654870718321997,0.1090969666838646,0.10432612150907516,0.11250410228967667,5,0,0,1.0,1.0,34.464511845474405
LR-SELECTED-ROC,var_72,-0.04097378179430962,0.00321574617629968,0.04097378179430962,-0.046042028814554214,-0.03731885179877281,0,5,0,1.0,1.0,12.741609426853092
LR-SELECTED-ROC,var_73,-0.027437661588191987,0.0036009837255778997,0.027437661588191987,-0.03300337865948677,-0.022423075512051582,0,5,0,1.0,1.0,7.619490583447997
LR-SELECTED-ROC,var_74,0.061100921034812926,0.002954989195379008,0.061100921034812926,0.057310495525598526,0.06593835353851318,5,0,0,1.0,1.0,20.677206241686953
LR-SELECTED-ROC,var_75,-0.12477377206087112,0.0028208942244223483,0.12477377206087112,-0.12767340242862701,-0.12038373202085495,0,5,0,1.0,1.0,44.23199245849496
LR-SELECTED-ROC,var_76,-0.21199048161506653,0.005772001445043153,0.21199048161506653,-0.22100067138671875,-0.20492908358573914,0,5,0,1.0,1.0,36.72737847235128
LR-SELECTED-ROC,var_77,-0.056421772390604016,0.002776286559766418,0.056421772390604016,-0.059677429497241974,-0.05243752896785736,0,5,0,1.0,1.0,20.322748093895083
LR-SELECTED-ROC,var_78,0.15682445466518402,0.002334274732688145,0.15682445466518402,0.15369610488414764,0.16070549190044403,5,0,0,1.0,1.0,67.18337497684793
LR-SELECTED-ROC,var_79,0.015175314620137215,0.0036295228994329214,0.015175314620137215,0.007926205173134804,0.017248356714844704,5,0,0,1.0,1.0,4.181076973645017
LR-SELECTED-ROC,var_80,-0.1778997778892517,0.004613248027934823,0.1778997778892517,-0.18218053877353668,-0.1690799444913864,0,5,0,1.0,1.0,38.56280364983587
LR-SELECTED-ROC,var_81,-0.25896660685539247,0.004802045401532885,0.25896660685539247,-0.2668496370315552,-0.2524269223213196,0,5,0,1.0,1.0,53.928396173162895
LR-SELECTED-ROC,var_82,0.07928447425365448,0.0022829661075756714,0.07928447425365448,0.07617431879043579,0.08220052719116211,5,0,0,1.0,1.0,34.72871278752385
LR-SELECTED-ROC,var_83,-0.06718247458338737,0.003980815024901954,0.06718247458338737,-0.07128781080245972,-0.06108033284544945,0,5,0,1.0,1.0,16.87656275489422
LR-SELECTED-ROC,var_84,0.03332213945686817,0.002827079247231753,0.03332213945686817,0.03054494969546795,0.038028743118047714,5,0,0,1.0,1.0,11.786772333847468
LR-SELECTED-ROC,var_85,-0.06410528868436813,0.00811597999157925,0.06410528868436813,-0.07850828021764755,-0.05581096559762955,0,5,0,1.0,1.0,7.898650409547453
LR-SELECTED-ROC,var_86,-0.11870996057987213,0.0035393613637927693,0.11870996057987213,-0.12482976913452148,-0.11439359188079834,0,5,0,1.0,1.0,33.53993796571691
LR-SELECTED-ROC,var_87,-0.11247413456439972,0.003361892217232848,0.11247413456439972,-0.1159573644399643,-0.10652680695056915,0,5,0,1.0,1.0,33.455603956562605
LR-SELECTED-ROC,var_88,-0.0688677653670311,0.005330171473235333,0.0688677653670311,-0.07273665815591812,-0.05832423269748688,0,5,0,1.0,1.0,12.920365829286641
LR-SELECTED-ROC,var_89,0.13482171595096587,0.004554483200123667,0.13482171595096587,0.12722748517990112,0.13871261477470398,5,0,0,1.0,1.0,29.601978979151465
LR-SELECTED-ROC,var_90,0.09366121292114257,0.0046009297169335795,0.09366121292114257,0.0849943533539772,0.0977153480052948,5,0,0,1.0,1.0,20.357018838262373
LR-SELECTED-ROC,var_91,0.11761657744646073,0.0029623213059214643,0.11761657744646073,0.11184748262166977,0.12021522969007492,5,0,0,1.0,1.0,39.704193198538235
LR-SELECTED-ROC,var_92,-0.14848780035972595,0.004820084015273501,0.14848780035972595,-0.15803146362304688,-0.14501680433750153,0,5,0,1.0,1.0,30.806060618280245
LR-SELECTED-ROC,var_93,-0.10871466100215912,0.0045108688951268116,0.10871466100215912,-0.1152847483754158,-0.102452851831913,0,5,0,1.0,1.0,24.10060312761485
LR-SELECTED-ROC,var_94,0.1595550924539566,0.002672717850117139,0.1595550924539566,0.1546538770198822,0.16281826794147491,5,0,0,1.0,1.0,59.69769403341637
LR-SELECTED-ROC,var_95,0.126747465133667,0.0044571147889284225,0.126747465133667,0.11950230598449707,0.13313028216362,5,0,0,1.0,1.0,28.4371103585899
LR-SELECTED-ROC,var_96,0.007756028790026903,0.003085662685071437,0.007756028790026903,0.002575348597019911,0.011083440855145454,5,0,0,1.0,1.0,2.513569881617434
LR-SELECTED-ROC,var_97,0.0484986238181591,0.003050994252491504,0.0484986238181591,0.044193681329488754,0.052011676132678986,5,0,0,1.0,1.0,15.896006286655771
LR-SELECTED-ROC,var_98,-0.011802894715219735,0.004805458345539176,0.011802894715219735,-0.018861455842852592,-0.004730903077870607,0,5,0,1.0,1.0,2.4561433824882934
LR-SELECTED-ROC,var_99,0.1916324257850647,0.00574699791098471,0.1916324257850647,0.18541082739830017,0.20131607353687286,5,0,0,1.0,1.0,33.34478779238365
LR-SELECTED-ROC,var_100,0.003328077681362629,0.006558707978724618,0.006066966988146305,-0.005832531023770571,0.011497057974338531,3,2,0,0.6,1.0,0.5074288552193906
LR-SELECTED-ROC,var_101,-0.03015303686261177,0.004324210231901935,0.03015303686261177,-0.03496157005429268,-0.022114135324954987,0,5,0,1.0,1.0,6.973073751168635
LR-SELECTED-ROC,var_102,-0.062412993609905244,0.004364019670362155,0.062412993609905244,-0.07033085823059082,-0.05763615667819977,0,5,0,1.0,1.0,14.301721422974849
LR-SELECTED-ROC,var_103,-0.0034250925295054913,0.005496215735821252,0.006125314999371767,-0.008927484042942524,0.0067505561746656895,1,4,0,0.8,1.0,0.6231728691402196
LR-SELECTED-ROC,var_104,-0.08307798504829407,0.0022776309225491357,0.08307798504829407,-0.08645470440387726,-0.07996702939271927,0,5,0,1.0,1.0,36.47561342173238
LR-SELECTED-ROC,var_105,0.0800086036324501,0.004068143904036599,0.0800086036324501,0.0753525048494339,0.08591175079345703,5,0,0,1.0,1.0,19.667102619712526
LR-SELECTED-ROC,var_106,0.10796020776033402,0.0039998655492050695,0.10796020776033402,0.10117669403553009,0.11250818520784378,5,0,0,1.0,1.0,26.9909591790614
LR-SELECTED-ROC,var_107,-0.13536887615919113,0.007056466447976409,0.13536887615919113,-0.14402049779891968,-0.12355875223875046,0,5,0,1.0,1.0,19.18366326222762
LR-SELECTED-ROC,var_108,-0.13404582142829896,0.003936603810718014,0.13404582142829896,-0.1408134400844574,-0.1301325410604477,0,5,0,1.0,1.0,34.05113338135041
LR-SELECTED-ROC,var_109,-0.16131054162979125,0.005689039554000277,0.16131054162979125,-0.16664449870586395,-0.15307962894439697,0,5,0,1.0,1.0,28.354617699284344
LR-SELECTED-ROC,var_110,0.20585323572158815,0.006130028765931,0.20585323572158815,0.1959821581840515,0.21317094564437866,5,0,0,1.0,1.0,33.581120673634665
LR-SELECTED-ROC,var_111,0.08453507721424103,0.0021492285761817173,0.08453507721424103,0.08180660754442215,0.08795581758022308,5,0,0,1.0,1.0,39.332753226469684
LR-SELECTED-ROC,var_112,0.07025926858186722,0.004263707616936578,0.07025926858186722,0.06364160031080246,0.07431231439113617,5,0,0,1.0,1.0,16.47844432455338
LR-SELECTED-ROC,var_113,-0.05085565000772476,0.0030360485834700444,0.05085565000772476,-0.05406980216503143,-0.045708753168582916,0,5,0,1.0,1.0,16.750604810676545
LR-SELECTED-ROC,var_114,-0.07786509543657302,0.003517647601895826,0.07786509543657302,-0.08399024605751038,-0.07453355938196182,0,5,0,1.0,1.0,22.135558830453324
LR-SELECTED-ROC,var_115,-0.15693059265613557,0.004054124068243784,0.15693059265613557,-0.16198040544986725,-0.15078499913215637,0,5,0,1.0,1.0,38.70887767973715
LR-SELECTED-ROC,var_116,-0.07905948311090469,0.008339640878189458,0.07905948311090469,-0.08650071173906326,-0.0634259283542633,0,5,0,1.0,1.0,9.479962538634693
LR-SELECTED-ROC,var_117,0.003362932289019227,0.00462693602297647,0.004491975670680404,-0.0028226084541529417,0.01119847409427166,4,1,0,0.8,1.0,0.7268162499588051
LR-SELECTED-ROC,var_118,0.13690713942050933,0.003353537153862662,0.13690713942050933,0.13412578403949738,0.1433575451374054,5,0,0,1.0,1.0,40.82469736851082
LR-SELECTED-ROC,var_119,0.08829830437898636,0.004005518250625742,0.08829830437898636,0.08139923959970474,0.09263254702091217,5,0,0,1.0,1.0,22.04416478821124
LR-SELECTED-ROC,var_120,-0.03373216651380062,0.0036437108517275813,0.03373216651380062,-0.04017329961061478,-0.030162544921040535,0,5,0,1.0,1.0,9.257640873947294
LR-SELECTED-ROC,var_121,-0.12423436790704727,0.005006532819744532,0.12423436790704727,-0.13385125994682312,-0.12025755643844604,0,5,0,1.0,1.0,24.81445191312679
LR-SELECTED-ROC,var_122,-0.13786405324935913,0.0030247325791862394,0.13786405324935913,-0.1436314582824707,-0.1347431093454361,0,5,0,1.0,1.0,45.578922975874896
LR-SELECTED-ROC,var_123,-0.12087374031543732,0.0022443321796733044,0.12087374031543732,-0.12384717166423798,-0.11704709380865097,0,5,0,1.0,1.0,53.85733066172955
LR-SELECTED-ROC,var_124,0.02071309257298708,0.006594855325960398,0.02071309257298708,0.012752361595630646,0.03145808354020119,5,0,0,1.0,1.0,3.1407955973575463
LR-SELECTED-ROC,var_125,0.09036854356527328,0.004263384885096174,0.09036854356527328,0.08326598256826401,0.09540777653455734,5,0,0,1.0,1.0,21.196431005133153
LR-SELECTED-ROC,var_126,0.007672779820859432,0.006852155101382186,0.00931865107268095,-0.004114678129553795,0.014713142067193985,4,1,0,0.8,1.0,1.119761550539255
LR-SELECTED-ROC,var_127,-0.1313339501619339,0.008429281140176095,0.1313339501619339,-0.14691120386123657,-0.12272471189498901,0,5,0,1.0,1.0,15.58068214571222
LR-SELECTED-ROC,var_128,0.09013624638319015,0.0040229850287615545,0.09013624638319015,0.0854204073548317,0.09756654500961304,5,0,0,1.0,1.0,22.405314893983817
LR-SELECTED-ROC,var_129,-0.018003034219145776,0.00725146302624096,0.018003034219145776,-0.02913815714418888,-0.009489383548498154,0,5,0,1.0,1.0,2.4826761377666022
LR-SELECTED-ROC,var_130,0.1058254212141037,0.003002229329415231,0.1058254212141037,0.10258805006742477,0.10996420681476593,5,0,0,1.0,1.0,35.24894656688613
LR-SELECTED-ROC,var_131,-0.1002498671412468,0.0054135250134409426,0.1002498671412468,-0.1079184040427208,-0.09253852814435959,0,5,0,1.0,1.0,18.51840841084835
LR-SELECTED-ROC,var_132,-0.08853080719709397,0.006077565086003365,0.08853080719709397,-0.099349245429039,-0.08294761925935745,0,5,0,1.0,1.0,14.566821736056307
LR-SELECTED-ROC,var_133,0.17246562838554383,0.005246539304174005,0.17246562838554383,0.16506612300872803,0.18040397763252258,5,0,0,1.0,1.0,32.87226462752838
LR-SELECTED-ROC,var_134,0.059118570387363435,0.0027972575674955215,0.059118570387363435,0.05582646280527115,0.06391852349042892,5,0,0,1.0,1.0,21.13447509243476
LR-SELECTED-ROC,var_135,0.08326049447059632,0.007444078306875782,0.08326049447059632,0.06915529072284698,0.08969118446111679,5,0,0,1.0,1.0,11.184795623883968
LR-SELECTED-ROC,var_136,-0.018483073450624943,0.0037072081600123324,0.018483073450624943,-0.022243281826376915,-0.012032904662191868,0,5,0,1.0,1.0,4.9857123346864745
LR-SELECTED-ROC,var_137,0.08859068304300308,0.0021918884591364293,0.08859068304300308,0.08564852178096771,0.09127143770456314,5,0,0,1.0,1.0,40.417514255217846
LR-SELECTED-ROC,var_138,0.05658003464341164,0.004834359478938655,0.05658003464341164,0.05145157128572464,0.06373673677444458,5,0,0,1.0,1.0,11.703729292350996
LR-SELECTED-ROC,var_139,-0.23789460062980652,0.003944517765096475,0.23789460062980652,-0.244252011179924,-0.23241452872753143,0,5,0,1.0,1.0,60.31018613601674
LR-SELECTED-ROC,var_140,0.057992172241210935,0.00290097725712655,0.057992172241210935,0.053676873445510864,0.06110873445868492,5,0,0,1.0,1.0,19.990564248217645
LR-SELECTED-ROC,var_141,-0.09918114840984345,0.004606528002607597,0.09918114840984345,-0.10741173475980759,-0.09428311139345169,0,5,0,1.0,1.0,21.53056452792551
LR-SELECTED-ROC,var_142,-0.06341839209198952,0.006460875161971277,0.06341839209198952,-0.07046356797218323,-0.05333282798528671,0,5,0,1.0,1.0,9.815758779130745
LR-SELECTED-ROC,var_143,-0.040557877719402315,0.002862034277875904,0.040557877719402315,-0.045164138078689575,-0.03678884729743004,0,5,0,1.0,1.0,14.170996494668024
LR-SELECTED-ROC,var_144,0.06601165756583213,0.0037055711875929927,0.06601165756583213,0.06059357896447182,0.07166855782270432,5,0,0,1.0,1.0,17.814165272778634
LR-SELECTED-ROC,var_145,0.10432112067937852,0.0071608107115833635,0.10432112067937852,0.09595229476690292,0.11737079918384552,5,0,0,1.0,1.0,14.568339379593558
LR-SELECTED-ROC,var_146,-0.20161738693714143,0.005077952342900236,0.20161738693714143,-0.20780587196350098,-0.1939341276884079,0,5,0,1.0,1.0,39.70446615534408
LR-SELECTED-ROC,var_147,0.124318927526474,0.007201558964311059,0.124318927526474,0.11268164217472076,0.13027195632457733,5,0,0,1.0,1.0,17.26277992620216
LR-SELECTED-ROC,var_148,-0.1677964836359024,0.0030350392099053316,0.1677964836359024,-0.17333796620368958,-0.1646224856376648,0,5,0,1.0,1.0,55.28643026695
LR-SELECTED-ROC,var_149,-0.1470695674419403,0.007228033085994128,0.1470695674419403,-0.15731242299079895,-0.13890044391155243,0,5,0,1.0,1.0,20.347107669846555
LR-SELECTED-ROC,var_150,-0.09356384575366974,0.002274254253522416,0.09356384575366974,-0.09592532366514206,-0.08936319500207901,0,5,0,1.0,1.0,41.14045103301305
LR-SELECTED-ROC,var_151,0.08668166995048524,0.0026802818069848783,0.08668166995048524,0.08306334912776947,0.09080218523740768,5,0,0,1.0,1.0,32.340506033575856
LR-SELECTED-ROC,var_152,-0.037412459030747414,0.004302897404362407,0.037412459030747414,-0.04439673200249672,-0.031063543632626534,0,5,0,1.0,1.0,8.694713239691842
LR-SELECTED-ROC,var_153,-0.018156540766358375,0.0025755395901105003,0.018156540766358375,-0.021016540005803108,-0.01497616060078144,0,5,0,1.0,1.0,7.049606550826821
LR-SELECTED-ROC,var_154,-0.15471213161945344,0.002673367641833445,0.15471213161945344,-0.15878747403621674,-0.15166476368904114,0,5,0,1.0,1.0,57.87162573469922
LR-SELECTED-ROC,var_155,0.13161263167858123,0.004198085865544763,0.13161263167858123,0.12420105934143066,0.13608379662036896,5,0,0,1.0,1.0,31.35062880889779
LR-SELECTED-ROC,var_156,-0.06524940282106399,0.002777997526137758,0.06524940282106399,-0.06910739839076996,-0.061049893498420715,0,5,0,1.0,1.0,23.487926899551578
LR-SELECTED-ROC,var_157,0.10289091318845749,0.007761813340054694,0.10289091318845749,0.09490136802196503,0.11395581066608429,5,0,0,1.0,1.0,13.256040654506325
LR-SELECTED-ROC,var_158,-0.011947765236254782,0.005977928795825897,0.011947765236254782,-0.01668693870306015,-0.0003750894102267921,0,5,0,1.0,1.0,1.9986462944484875
LR-SELECTED-ROC,var_159,0.046554283052682874,0.003776835199035863,0.046554283052682874,0.040055133402347565,0.05153050273656845,5,0,0,1.0,1.0,12.3262680523006
LR-SELECTED-ROC,var_160,-0.010388333071023225,0.0036418076793760445,0.010388333071023225,-0.016409166157245636,-0.0051570492796599865,0,5,0,1.0,1.0,2.852521051524181
LR-SELECTED-ROC,var_161,0.01605877876281738,0.0028833202505291174,0.01605877876281738,0.011251414194703102,0.019753169268369675,5,0,0,1.0,1.0,5.56954391724929
LR-SELECTED-ROC,var_162,0.10921487510204315,0.005980612792683031,0.10921487510204315,0.0986754298210144,0.11511693149805069,5,0,0,1.0,1.0,18.2614857185969
LR-SELECTED-ROC,var_163,0.09651182889938355,0.005276864997121968,0.09651182889938355,0.08950630575418472,0.10313065350055695,5,0,0,1.0,1.0,18.289614942208598
LR-SELECTED-ROC,var_164,0.1338720440864563,0.0014248598251528014,0.1338720440864563,0.13192600011825562,0.13530811667442322,5,0,0,1.0,1.0,93.95453624505068
LR-SELECTED-ROC,var_165,-0.16599155366420745,0.0051338188579103565,0.16599155366420745,-0.17578229308128357,-0.16078568994998932,0,5,0,1.0,1.0,32.33295880871119
LR-SELECTED-ROC,var_166,-0.17604870200157166,0.005961683116444028,0.17604870200157166,-0.18592987954616547,-0.16766072809696198,0,5,0,1.0,1.0,29.53003347594447
LR-SELECTED-ROC,var_167,0.08891101777553559,0.002951564420532338,0.08891101777553559,0.0842752605676651,0.09340587258338928,5,0,0,1.0,1.0,30.12335328242407
LR-SELECTED-ROC,var_168,0.048667799681425095,0.009114933221377722,0.048667799681425095,0.04015333577990532,0.0660274475812912,5,0,0,1.0,1.0,5.339347913957374
LR-SELECTED-ROC,var_169,-0.1539104849100113,0.006461032200728016,0.1539104849100113,-0.1583632230758667,-0.14128132164478302,0,5,0,1.0,1.0,23.82134620729234
LR-SELECTED-ROC,var_170,0.15760511457920073,0.0018504756214100895,0.15760511457920073,0.1554878056049347,0.16086657345294952,5,0,0,1.0,1.0,85.17005723052132
LR-SELECTED-ROC,var_171,0.049116300791502,0.00669012542659584,0.049116300791502,0.04326685890555382,0.06146489456295967,5,0,0,1.0,1.0,7.34161135398808
LR-SELECTED-ROC,var_172,-0.12275175750255585,0.003850046581498507,0.12275175750255585,-0.12885697185993195,-0.1171870082616806,0,5,0,1.0,1.0,31.883187619712274
LR-SELECTED-ROC,var_173,0.1442018747329712,0.001122550564897546,0.1442018747329712,0.1422957181930542,0.14565995335578918,5,0,0,1.0,1.0,128.45913515361673
LR-SELECTED-ROC,var_174,-0.1959671765565872,0.0046177787274642,0.1959671765565872,-0.20043428242206573,-0.1876348853111267,0,5,0,1.0,1.0,42.43754153724704
LR-SELECTED-ROC,var_175,0.07934420257806778,0.004870338470295247,0.07934420257806778,0.07485319674015045,0.08749210089445114,5,0,0,1.0,1.0,16.29131179732036
LR-SELECTED-ROC,var_176,0.03773356005549431,0.002784590481073499,0.03773356005549431,0.03350616618990898,0.0411510095000267,5,0,0,1.0,1.0,13.550847175540325
LR-SELECTED-ROC,var_177,-0.12450437694787979,0.006609688679315423,0.12450437694787979,-0.1321178823709488,-0.11525017023086548,0,5,0,1.0,1.0,18.83664768319629
LR-SELECTED-ROC,var_178,-0.059588365256786346,0.003293637229454182,0.059588365256786346,-0.06406030058860779,-0.05387061834335327,0,5,0,1.0,1.0,18.091963718377464
LR-SELECTED-ROC,var_179,0.15980155467987062,0.004189365033222006,0.15980155467987062,0.15338842570781708,0.16519415378570557,5,0,0,1.0,1.0,38.14457642449937
LR-SELECTED-ROC,var_180,0.10142134130001068,0.004159416689100955,0.10142134130001068,0.09788265079259872,0.10922954231500626,5,0,0,1.0,1.0,24.383549156246517
LR-SELECTED-ROC,var_181,0.050706285238265994,0.005207844235426533,0.050706285238265994,0.044182803481817245,0.05943024531006813,5,0,0,1.0,1.0,9.736521091267026
LR-SELECTED-ROC,var_182,-0.039815299957990644,0.0028125176980023517,0.039815299957990644,-0.043509356677532196,-0.03543165326118469,0,5,0,1.0,1.0,14.156462014894034
LR-SELECTED-ROC,var_183,-0.006547382043208927,0.0030769077668026143,0.006547382043208927,-0.009119621478021145,-0.0006386462482623756,0,5,0,1.0,1.0,2.127909752073005
LR-SELECTED-ROC,var_184,0.15611509382724761,0.006346200221758246,0.15611509382724761,0.14781709015369415,0.16504520177841187,5,0,0,1.0,1.0,24.59977441178017
LR-SELECTED-ROC,var_185,-0.003312918389565311,0.005270549532276227,0.004792897807783447,-0.01062851957976818,0.0036999485455453396,1,4,0,0.8,1.0,0.6285717208949936
LR-SELECTED-ROC,var_186,-0.09287550002336502,0.004451881318401942,0.09287550002336502,-0.09832178056240082,-0.08801774680614471,0,5,0,1.0,1.0,20.86207905845504
LR-SELECTED-ROC,var_187,0.04692807868123054,0.004526899772965031,0.04692807868123054,0.04216042160987854,0.05441157892346382,5,0,0,1.0,1.0,10.366493855571107
LR-SELECTED-ROC,var_188,-0.12111280262470245,0.005654819956019103,0.12111280262470245,-0.1252852827310562,-0.11004002392292023,0,5,0,1.0,1.0,21.41762311915569
LR-SELECTED-ROC,var_189,0.024966756626963616,0.007589190843894424,0.024966756626963616,0.012713521718978882,0.03555634990334511,5,0,0,1.0,1.0,3.289778467891459
LR-SELECTED-ROC,var_190,0.18691372871398926,0.0028479448810894057,0.18691372871398926,0.1830880492925644,0.19130000472068787,5,0,0,1.0,1.0,65.63109067001177
LR-SELECTED-ROC,var_191,0.1488103300333023,0.004076761539330011,0.1488103300333023,0.14130176603794098,0.15349940955638885,5,0,0,1.0,1.0,36.50209329087965
LR-SELECTED-ROC,var_192,-0.13886381387710572,0.006051672775538986,0.13886381387710572,-0.14750106632709503,-0.13000500202178955,0,5,0,1.0,1.0,22.946352029870432
LR-SELECTED-ROC,var_193,-0.05876495018601417,0.004999483170816223,0.05876495018601417,-0.06494409590959549,-0.05009692534804344,0,5,0,1.0,1.0,11.754205020439645
LR-SELECTED-ROC,var_194,-0.07434038072824478,0.001971696338458361,0.07434038072824478,-0.07678774744272232,-0.07140891253948212,0,5,0,1.0,1.0,37.70376770408876
LR-SELECTED-ROC,var_195,0.0922553926706314,0.007658481284147139,0.0922553926706314,0.07874871045351028,0.09992916882038116,5,0,0,1.0,1.0,12.046173287854739
