false_positive_rate,true_positive_rate,threshold
0.0009727491279998889,0.09540987685035453,0.7382115817726775
0.0009796973360570308,0.09540987685035453,0.7381535636612426
0.0009796973360570308,0.09547207364100012,0.7381184175561213
0.000986645544114173,0.09547207364100012,0.7381029760474919
0.000986645544114173,0.09559646722229133,0.7380194441434546
0.0009935937521713151,0.09559646722229133,0.7379183194931078
0.0009935937521713151,0.09590745117551934,0.7374234908880779
0.001000541960228457,0.09590745117551934,0.7373318434774628
0.001000541960228457,0.09677820624455778,0.7364139334302406
0.0010074901682855992,0.09677820624455778,0.7364121279241372
0.0010074901682855992,0.097213583779077,0.7356914587495308
0.0010144383763427411,0.097213583779077,0.7355686824299694
0.0010144383763427411,0.09783555168553303,0.7350339988517963
0.0010213865843998833,0.09783555168553303,0.7349995560307845
0.0010213865843998833,0.09808433884811543,0.734898559259422
0.0010283347924570252,0.09808433884811543,0.7348371494462829
0.0010283347924570252,0.09901729070779948,0.7336197478111451
0.0010352830005141674,0.09901729070779948,0.733448955898276
0.0010352830005141674,0.09907948749844508,0.7334482343848095
0.0010422312085713095,0.09907948749844508,0.7334058860098294
0.0010422312085713095,0.09914168428909069,0.7334034842730749
0.0010491794166284515,0.09914168428909069,0.733351153257978
0.0010491794166284515,0.10044781689264834,0.7313401122349098
0.0010561276246855936,0.10044781689264834,0.7313245824838879
0.0010561276246855936,0.10057221047393955,0.7309982118785395
0.0010700240407998777,0.10057221047393955,0.7308908997606826
0.0010700240407998777,0.10069660405523075,0.7308097716126624
0.0010769722488570197,0.10069660405523075,0.7307477570014436
0.0010769722488570197,0.10082099763652196,0.7305932435834508
0.0010839204569141618,0.10082099763652196,0.7305457501620468
0.0010839204569141618,0.10088319442716756,0.7303629088440516
0.001090868664971304,0.10088319442716756,0.7302624570122421
0.001090868664971304,0.10150516233362358,0.7292429425237017
0.00111171328914273,0.10150516233362358,0.7289244977339553
0.00111171328914273,0.10274909814653564,0.7272413832638777
0.0011186614971998722,0.10274909814653564,0.7271002332799459
0.0011186614971998722,0.10312227889040926,0.7267327722969754
0.0011256097052570143,0.10312227889040926,0.7265742302253533
0.0011256097052570143,0.10343326284363727,0.726396517344257
0.0011325579133141563,0.10343326284363727,0.7262125193532488
0.0011325579133141563,0.10405523075009329,0.724931979834722
0.0011395061213712984,0.10405523075009329,0.7248293400123774
0.0011395061213712984,0.10492598581913173,0.7235473045755962
0.0011464543294284403,0.10492598581913173,0.7233558611223896
0.0011464543294284403,0.10511257619106854,0.7230553561537465
0.0011534025374855825,0.10511257619106854,0.7228414650073981
0.0011534025374855825,0.1063565120039806,0.721040632140526
0.0011672989535998666,0.1063565120039806,0.7209805449746481
0.0011672989535998666,0.10679188953849982,0.720097687733618
0.0011742471616570088,0.10679188953849982,0.7200174710347528
0.0011742471616570088,0.10716507028237343,0.7191358029907485
0.0011811953697141507,0.10716507028237343,0.7190651721108178
0.0011811953697141507,0.10772484139818385,0.7184703329903047
